visitor_id,client_id
861654362_59231410591,201447
518840229_44510864374,201641
277068680_81358941107,201846
88453722_91545807635,201909
115607633_99474986527,202856
763426560_38877854496,202925
629487815_87893839153,202973
96885676_96004133349,203027
193534915_463131410,203223
104481988_50528724321,203223
841052774_98612122506,203223
244629711_68620005412,203427
171836176_10519081177,203500
528713740_4449687601,203702
837905609_6717146609,203797
705619107_77845041778,204212
177961268_21782998489,204361
422781010_57572730033,204445
501402433_55226362001,204496
763476631_29886920128,204496
255190750_24930383480,204784
805733163_83093620546,204888
525739856_41019613047,205273
591175861_3857308154,205429
481134325_95008699579,205563
604870340_76821370140,206428
619237466_23185700224,206829
791640868_98344867623,206871
327163156_47185832070,207109
911764004_10100649235,207109
172159544_3442701343,207261
121700082_96371384021,207299
632482840_86863476648,207387
403990359_63481841760,207416
996092027_65121672183,207455
427322348_72299125519,207721
881889449_62047050308,208156
26290407_69575571397,208156
342463263_38452662813,208237
288774909_67609587404,208307
363125131_47405947411,208505
167903420_24231598498,208525
832417734_41723555442,208722
501359285_51274578789,208784
421864215_28899820238,209090
41537354_43790261605,209090
964221404_60015678994,209099
166349250_32149240644,209462
640914429_18469926120,209511
210590530_34990553604,209532
902337272_69340126684,210140
490337176_44420323327,210141
185274135_54378318302,210180
815074738_71242633720,210347
786100068_79796650141,210473
775169704_62966801088,210667
342471213_50412445833,211023
852658731_24025524081,211380
134735496_46200673849,211380
238263116_28415653295,211380
663423059_69244819408,211694
905887292_7880146484,211709
9307870_41356189071,211786
232571229_38940854064,212071
471668414_1909840078,212071
801859633_47277643039,212071
845808250_22111445099,212654
449531153_1474714486,213006
571293908_22200830830,213870
515370478_2958544081,214083
564812832_68170704494,214594
667171733_77377752128,214667
635820522_45993924476,214786
72525568_35365234597,214944
202420127_82695893995,214998
622059788_24957501348,215411
793018150_48371347904,215661
463400213_5879266658,215880
387885125_23275877724,216445
719409593_7713388036,217308
114025672_14535534403,217500
111476685_5181156708,217547
447250474_32126189967,217761
614516497_58183010490,217950
202399126_96278587858,218589
405199640_32671295821,218777
695166524_52126817849,218903
538765634_45572404803,219038
367476123_14314973137,219207
59066640_29544579052,219230
252964355_17950796984,219306
226872716_25304937729,219592
72806850_92358819108,219851
784006317_40144699708,219882
350424524_12704229741,219909
63469652_24529995714,220061
556364200_85995130143,220394
974875079_40889914059,220594
714161383_62543064499,220594
696862742_88924444953,220644
316409456_21422433055,220901
716360656_50187024944,221092
297174389_30905388595,221296
628736567_31297147504,221296
307143235_51914923330,221354
235835547_5832302056,221385
741847355_2520580662,221558
588157783_58873055905,221734
633626914_85380106860,221775
522557191_85327474249,221779
889990828_95106293160,222111
380837691_24583903140,222315
164658124_85273105403,222315
390470668_99139775005,222726
387781511_6295286049,222973
114302397_30522849736,223224
656769036_98393529540,223802
861669491_97862588013,224102
451450377_45755800130,224773
140097257_18030694862,225062
397548786_54907555703,225103
800344832_12200809134,225368
476563902_74842546774,225675
788032472_91493303365,225928
334870756_47049152438,226198
158802373_4221992159,226234
923247653_81049496734,226403
940827678_11483211715,226818
278493787_42377337044,226840
278575598_39209181722,226853
839417000_63449387487,227083
660176523_44589245901,227588
907265342_40143419112,227610
893151079_78337882030,227629
880564464_85429908085,227629
709932351_16284239638,227631
148882349_87583528569,227805
995655771_94104996855,228465
161021476_63636242143,228538
557681262_27583815438,228662
541235199_34505933594,228758
295238828_49131807722,228783
595721981_77368441144,228868
330120379_32721145987,229123
909362561_50779895314,229242
460315198_73252954845,229490
706544525_38798025884,229500
116889117_33387116373,229500
543493965_35314964238,229522
182966650_42225821932,229701
293315549_21049786812,229800
503175671_12096312230,230117
618023461_15550040746,230423
129489316_74054658942,230492
376417338_54692257021,230538
184283566_37121002829,230551
955478619_98663200122,230560
646584897_89675936680,230950
721598791_13090683447,231622
464239922_63823022773,231804
469346431_51392861289,233145
965464147_80657573227,233249
992638115_25248690610,233312
459263321_49931588185,233344
887879800_1802253066,233391
764579051_46747238069,233429
372495191_38101831955,233601
689186099_61920506744,233796
627071036_26605301266,233799
802239301_26503513388,233965
529651136_66975396715,234014
453453419_89387624462,234014
47763132_92873209630,234014
876265507_47535638219,234316
635073333_49479368157,234491
843029073_28104702298,234619
471348474_48920052791,235037
264678334_85144730850,235156
721633434_99993660771,235331
140738571_26903023475,235342
240443722_67624921127,235342
626449238_55021130566,236486
325176283_72178226306,236511
441396526_68718737723,236546
553920486_31329176584,236696
22412585_7754319855,237072
953181723_60418221573,237182
518716041_31351912765,237500
252671676_42926302596,237511
726509651_26862948422,237525
875028938_66075639942,237611
42559650_12826877933,237686
259357791_60970462694,237822
985177785_11022682748,237822
26836923_59285755890,237822
757152645_21072627261,237822
401338971_74696433782,237822
381428540_48829535305,237822
541637407_61678104960,237927
242361831_17916771919,238091
866596254_11863681977,238091
343227777_40226594706,238154
497375935_23369467761,238320
75934579_65566463626,238490
200113837_90233034634,238672
756077042_84576942889,238874
706174724_15503721753,239127
423925522_55660330276,239136
888207320_15409544525,239291
893982306_68065986802,239465
242441542_52152770956,239685
161928823_42505326072,239772
660377821_72191160383,239815
943829211_89477580447,240288
703475898_33949401397,240400
613777970_77457214766,240468
390212176_79115157039,240560
681915520_83870431876,241057
10662906_1269825680,241057
573046961_15142409999,241085
675313663_44356115855,241571
115719441_78353490420,242019
854004099_93891525396,242197
893350188_85376729730,242235
301508761_39405736699,242241
517252154_67279622015,242262
779090091_48638020926,242576
697259552_38812084035,242792
619845913_58282751646,242833
139062122_27985310264,242922
107213181_64298636606,243705
938735949_15685471733,244011
434589027_81871084114,244283
689759147_21118158051,244304
499727655_4067031668,244487
544657292_86146042528,244487
785058563_66896017036,244897
12304923_98223149317,244897
150945741_8974991876,244941
359756197_46870119325,245270
299704578_21759671232,245312
12977964_19591216230,245646
589702143_24280082260,246429
628657062_48055233869,246710
243879977_97178463811,246812
435484035_26788018372,246901
142764747_49654928165,246901
516878058_84783775000,246911
216125760_72751851773,246922
203573611_96264963240,247432
861862622_11153850637,247960
347261608_93568241256,248317
199347077_5881350286,248347
390198294_57703685639,248426
279871449_58997076630,248485
866680535_89176688023,248531
964628259_30033067864,248569
55294740_47877090845,249333
6268785_85266431701,249632
601701210_85343834645,249680
441620356_75772448171,249743
297156285_12739138710,249743
880941755_79340217208,250165
659728893_1446538996,250277
595357250_43643858605,250645
631871166_36050796509,250763
507521157_14380073753,250924
860896746_30718596739,251184
973576912_50142897023,251242
841738361_16587148041,251414
678298305_43404337491,251479
808683544_21095772463,251519
154477191_46304692746,251727
620902608_56717741166,251748
67688218_33061464406,252002
589293252_2893508066,252042
240938291_80337344656,252085
488156849_63389663798,252509
477272543_78157545572,252667
803120068_14037079217,252744
940945968_80151796819,252898
186678180_22311275739,252898
395007061_42314097543,253049
43959360_9441326604,253211
852791365_35917762080,253639
320240506_86794718451,253737
552975116_41445163612,253737
612406660_53942010432,253737
961416500_18322764378,253737
386175382_72120143946,253977
455034318_43993923284,254266
944231365_75257135989,254302
180157203_45848674855,254417
561358510_54485514677,254491
946936948_3390417165,254505
138871593_58014342080,254529
975154193_57447280342,254529
623422322_48200556864,254604
461846734_38329933620,254909
64939032_43726507245,254955
578741057_78860487470,255668
270116590_6556610113,255743
709645339_97235097801,256199
166777164_29051187085,256199
574104042_54926534587,256277
190967946_13875588438,256308
316871902_67198684092,256318
840324852_15688563260,256325
730354965_99718389878,256853
697314700_5677923652,257116
789865193_54966206746,257259
80808690_78564285026,257347
597851785_58174915121,257411
574420198_27966265414,257597
63314665_54631727666,257840
20474372_98273352246,257907
69026216_2070848840,258144
437986009_1683029200,258198
279750405_96835533317,258243
226297050_90171932525,258563
281660711_60403751536,258829
726884566_95642676431,258909
598679779_52567336816,259061
1309939_62875749735,259061
5618972_34626497028,259228
766933199_30859332904,259331
431113877_56496426805,259424
979110589_69370224428,259817
308852435_7974573516,260044
745239796_84963359982,260054
265389907_24414928727,260054
693680307_60926574627,260336
251480974_59260878990,260336
73171481_45899754014,260668
674738910_55064153397,260727
713987343_49716214158,260843
298960386_72756403849,261325
873311908_37137541273,261440
113135955_1493754368,261785
806874974_87865130381,261852
150898611_49624738388,261857
138014531_31324341890,262054
862130749_36593423031,262201
684667645_55024613664,262503
189410304_34664004197,262535
806181633_11991822562,262591
428632319_74647813427,262702
136398855_89246794841,263177
800791571_32516873085,263177
417778244_23135194138,263217
40157212_81818768409,263861
633938781_45120967175,264049
174635079_25402528801,265126
911907785_58939582824,265715
734320758_91326099805,266183
569251915_80558486060,266232
242176344_1469270274,266315
255393073_64751735961,266404
741828312_14462623044,266497
502700720_42564539244,266635
892750157_13095925260,266896
905658668_60441538068,267117
397113720_59951878152,267299
115242185_86359339080,267341
794883006_14023776832,267391
998247479_53970201212,267397
622969019_58020045572,267446
891440622_15594967731,267551
651118048_2664647633,267576
299083901_12751100985,267576
977087696_2690187528,267576
948989539_38826473815,267928
349555958_96717590380,268386
813703182_22208773264,268415
460679432_76109748225,268441
152169487_66310603758,268509
286626599_49533689440,268845
810351007_52230867819,268908
346720375_11920300795,268972
461720429_54799760661,269352
656839043_12937549810,269373
829627532_88292023477,269520
433107083_31499929174,269529
127478610_63202852607,269636
847972249_32683727386,269660
563546322_65597042751,269660
739922991_9846132509,269751
810583663_192787884,270013
966307350_67389029097,270173
607365344_30180905349,270527
553570244_91011208792,270539
524403370_40482929649,270682
431288205_19888753776,271343
725068043_84693371832,271577
611863387_42164508570,271840
737970959_49727189919,271955
810673046_72795696861,272484
505418159_40595124134,272924
227827901_46893415084,272934
222608196_38948614912,273258
195635495_75734781034,273319
650215368_18713001942,273319
392410101_9233787891,273469
806252085_31831564260,273721
656552147_48149139875,274222
237452601_38377119013,274416
25690529_20122912442,274453
372318995_36080088228,274476
583424611_8421749803,274798
942058220_33159833957,274816
172708013_42710561714,275144
339120063_1171625916,275210
793733108_36631329357,275210
175573035_63406852471,275210
777293335_81865168285,275288
963000416_37956303692,276792
666801877_48331482083,277068
553994401_19742170539,277068
634898504_79200600358,277251
913407302_46311875940,277560
806394456_26621678035,277875
